date,project,user,usage,gb,tb,size,count,d,proj
2020-11-06,dp9,xds548,2.1TB,0.0021,2.1,2.2TB,207658,,
2020-11-06,dp9,cit548,3.8TB,0.0038,3.8,3.8TB,226036,,
2020-11-06,dp9,slc548,198.3GB,198.3,0.1983,198.2GB,132735,,c3
2020-11-06,dp9,jrf548,2.1TB,0.0021,2.1,2.2TB,333563,,
2020-11-06,dp9,sss548,65.2GB,65.2,0.0652,66.7GB,5780,,
2020-11-06,dp9,axs548,7.7GB,7.7,0.0077,7.7GB,2993,,
2020-11-06,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2020-11-06,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2020-11-06,dp9,kkp548,465.3GB,465.3,0.4653,465.3GB,513,,
2020-11-06,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-11-06,dp9,nwe548,13.6GB,13.6,0.0136,13.7GB,45212,,
2020-11-06,dp9,chs548,209.1GB,209.1,0.2091,228.1GB,62720,,urban
2020-11-06,dp9,mxk548,5.1TB,0.0050999999999999,5.1,5.1TB,785036,,aps4
2020-11-06,dp9,fs5892,11.8TB,0.0118,11.8,13.1TB,442011,,
2020-11-06,dp9,as2291,1.9TB,0.0019,1.9,1.9TB,1090034,,notsure
2020-11-06,dp9,jb6931,332.1MB,0.3321,0.0003321,332.1MB,2,,
2020-11-06,dp9,bf7468,1.8MB,0.0018,1.8e-06,1.8MB,2,,
2020-11-06,dp9,dr8819,213.9GB,213.9,0.2139,212.9GB,189479,,
2020-11-06,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-10-27,dp9,mjw548,356.0GB,356.0,0.356,356.0GB,113,,
2020-10-27,dp9,mrd599,1.0GB,1.0,0.001,1.0GB,19,,admin
2020-10-27,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2020-10-27,dp9,ycx548,9.2TB,0.0092,9.2,9.4TB,3523648,,aps4
2020-10-27,dp9,yxm548,1.7TB,0.0017,1.7,1.7TB,147106,,notsure
2020-10-27,dp9,glr548,5.6TB,0.0056,5.6,5.6TB,2154475,,apept
2020-10-27,dp9,cnf599,30.9TB,0.0309,30.9,35.8TB,244644,,urban
2020-10-27,dp9,ljr548,331.3GB,331.3,0.3313,331.0GB,107830,,
2020-10-27,dp9,hhz548,17.8TB,0.0178,17.8,20.8TB,1645085,,notsure
2020-10-27,dp9,zxs548,406.6GB,406.6,0.4066,403.3GB,922004,,notsure
2020-10-27,dp9,mjn548,1007.3GB,1007.3,1.0073,990.8GB,3344003,,
2020-10-27,dp9,jtl548,5.5TB,0.0055,5.5,5.6TB,3733714,,c3
2020-10-27,dp9,iib548,1.3TB,0.0013,1.3,1.3TB,2720735,,aps4
2020-10-27,dp9,hqz548,151.1GB,151.1,0.1510999999999999,151.1GB,287,,
2020-10-27,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-10-27,dp9,zhl548,342.5GB,342.5,0.3425,342.1GB,160459,,
2020-10-27,dp9,ixd548,1.6TB,0.0016,1.6,1.6TB,457618,,notsure
2020-10-27,dp9,wml548,2.6TB,0.0026,2.6,2.6TB,368067,,admin
2020-10-27,dp9,bxr548,367.2MB,0.3671999999999999,0.0003672,367.1MB,75,,
2020-10-27,dp9,ttl548,96.5GB,96.5,0.0965,94.7GB,343619,,c3
2020-10-27,dp9,pjs548,41.9GB,41.9,0.0419,41.7GB,98846,,aps4
2020-10-27,dp9,gsd548,3.1TB,0.0031,3.1,3.1TB,348468,,
2020-10-27,dp9,sjr548,2.5TB,0.0025,2.5,2.5TB,2522815,,c3
2020-10-27,dp9,vvk548,4.6TB,0.0046,4.6,4.6TB,1333038,,urban
2020-10-27,dp9,xds548,2.1TB,0.0021,2.1,2.2TB,207658,,
2020-10-27,dp9,cit548,3.8TB,0.0038,3.8,3.8TB,225959,,
2020-10-27,dp9,slc548,198.3GB,198.3,0.1983,198.2GB,132735,,c3
2020-10-27,dp9,jrf548,2.1TB,0.0021,2.1,2.2TB,333549,,
2020-10-27,dp9,sss548,65.2GB,65.2,0.0652,66.7GB,5780,,
2020-10-27,dp9,axs548,7.7GB,7.7,0.0077,7.7GB,2993,,
2020-10-27,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2020-10-27,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2020-10-27,dp9,kkp548,465.3GB,465.3,0.4653,465.3GB,513,,
2020-10-27,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-10-27,dp9,nwe548,13.6GB,13.6,0.0136,13.7GB,45212,,
2020-10-27,dp9,chs548,209.0GB,209.0,0.209,228.1GB,62712,,urban
2020-10-27,dp9,mxk548,7.0TB,0.007,7.0,7.2TB,924017,,aps4
2020-10-27,dp9,fs5892,11.8TB,0.0118,11.8,13.1TB,408963,,
2020-10-27,dp9,as2291,1.8TB,0.0018,1.8,1.8TB,1083833,,notsure
2020-10-27,dp9,jb6931,332.1MB,0.3321,0.0003321,332.1MB,2,,
2020-10-27,dp9,bf7468,1.8MB,0.0018,1.8e-06,1.8MB,2,,
2020-10-27,dp9,dr8819,213.9GB,213.9,0.2139,212.9GB,189479,,
2020-10-27,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-11-15,dp9,mjw548,356.0GB,356.0,0.356,356.0GB,113,,
2020-11-15,dp9,mrd599,1.0GB,1.0,0.001,1.0GB,19,,admin
2020-11-15,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2020-11-15,dp9,ycx548,9.2TB,0.0092,9.2,9.4TB,3550277,,aps4
2020-11-15,dp9,yxm548,1.7TB,0.0017,1.7,1.7TB,147106,,notsure
2020-11-15,dp9,glr548,8.5TB,0.0085,8.5,8.5TB,1891180,,apept
2020-11-15,dp9,cnf599,5.1TB,0.0050999999999999,5.1,5.7TB,196442,,urban
2020-11-15,dp9,ljr548,331.3GB,331.3,0.3313,331.0GB,107830,,
2020-11-15,dp9,hhz548,16.3TB,0.0163,16.3,19.3TB,1516032,,notsure
2020-11-15,dp9,zxs548,406.6GB,406.6,0.4066,403.3GB,924048,,notsure
2020-11-15,dp9,mjn548,1007.3GB,1007.3,1.0073,990.8GB,3358672,,
2020-11-15,dp9,jtl548,5.6TB,0.0056,5.6,5.6TB,3776325,,c3
2020-11-15,dp9,iib548,1.5TB,0.0015,1.5,1.5TB,2731157,,aps4
2020-11-15,dp9,hqz548,151.1GB,151.1,0.1510999999999999,151.1GB,287,,
2020-11-15,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-11-15,dp9,zhl548,342.5GB,342.5,0.3425,342.1GB,160459,,
2020-11-15,dp9,ixd548,1.6TB,0.0016,1.6,1.6TB,458586,,notsure
2020-11-15,dp9,wml548,2.6TB,0.0026,2.6,2.6TB,368889,,admin
2020-11-15,dp9,bxr548,367.2MB,0.3671999999999999,0.0003672,367.1MB,75,,
2020-11-15,dp9,ttl548,96.5GB,96.5,0.0965,94.7GB,343619,,c3
2020-11-15,dp9,pjs548,41.9GB,41.9,0.0419,41.7GB,98884,,aps4
2020-11-15,dp9,gsd548,3.1TB,0.0031,3.1,3.1TB,351512,,
2020-11-15,dp9,sjr548,2.5TB,0.0025,2.5,2.5TB,2542039,,c3
2020-11-15,dp9,vvk548,4.2TB,0.0042,4.2,4.2TB,1105359,,urban
2020-11-15,dp9,xds548,2.1TB,0.0021,2.1,2.2TB,207658,,
2020-11-15,dp9,cit548,3.8TB,0.0038,3.8,3.8TB,226050,,
2020-11-15,dp9,slc548,199.6GB,199.6,0.1996,199.5GB,133667,,c3
2020-11-15,dp9,jrf548,700.8GB,700.8,0.7008,700.3GB,207494,,
2020-11-15,dp9,sss548,65.2GB,65.2,0.0652,66.7GB,5780,,
2020-11-15,dp9,axs548,7.7GB,7.7,0.0077,7.7GB,2993,,
2020-11-15,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2020-11-15,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2020-11-15,dp9,kkp548,465.3GB,465.3,0.4653,465.3GB,513,,
2020-11-15,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-11-15,dp9,nwe548,13.6GB,13.6,0.0136,13.7GB,45212,,
2020-11-15,dp9,chs548,209.1GB,209.1,0.2091,228.1GB,62720,,urban
2020-11-15,dp9,mxk548,5.5TB,0.0055,5.5,5.5TB,799579,,aps4
2020-11-15,dp9,fs5892,11.8TB,0.0118,11.8,13.1TB,442011,,
2020-11-15,dp9,as2291,1.8TB,0.0018,1.8,1.8TB,1104354,,notsure
2020-11-15,dp9,jb6931,332.1MB,0.3321,0.0003321,332.1MB,2,,
2020-11-15,dp9,bf7468,1.8MB,0.0018,1.8e-06,1.8MB,2,,
2020-11-15,dp9,dr8819,213.9GB,213.9,0.2139,212.9GB,189479,,
2020-11-15,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-05-07,dp9,mjw548,356.0GB,356.0,0.356,356.0GB,113,,
2021-05-07,dp9,mrd599,10.6GB,10.6,0.0106,10.6GB,175,,admin
2021-05-07,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2021-05-07,dp9,ycx548,962.2GB,962.2,0.9622,961.8GB,205723,,aps4
2021-05-07,dp9,yxm548,1.7TB,0.0017,1.7,1.7TB,147106,,notsure
2021-05-07,dp9,glr548,6.9TB,0.0069,6.9,7.0TB,2412164,,apept
2021-05-07,dp9,cnf599,8.7TB,0.0087,8.7,8.7TB,213893,,urban
2021-05-07,dp9,ljr548,331.2GB,331.2,0.3312,331.0GB,107833,,
2021-05-07,dp9,hhz548,18.6TB,0.0186,18.6,18.7TB,1448010,,notsure
2021-05-07,dp9,zxs548,427.9GB,427.9,0.4279,426.1GB,1245474,,notsure
2021-05-07,dp9,mjn548,999.7GB,999.7,0.9997,991.2GB,3396907,,
2021-05-07,dp9,jtl548,4.8TB,0.0048,4.8,4.8TB,2896793,,c3
2021-05-07,dp9,iib548,2.4TB,0.0024,2.4,2.5TB,3270655,,aps4
2021-05-07,dp9,hqz548,151.1GB,151.1,0.1510999999999999,151.1GB,287,,
2021-05-07,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-05-07,dp9,zhl548,346.4GB,346.4,0.3464,346.1GB,160712,,
2021-05-07,dp9,ixd548,2.4TB,0.0024,2.4,2.4TB,522033,,notsure
2021-05-07,dp9,wml548,2.6TB,0.0026,2.6,2.6TB,365905,,admin
2021-05-07,dp9,bxr548,252.0GB,252.0,0.252,252.0GB,177,,
2021-05-07,dp9,ttl548,138.0GB,138.0,0.138,137.3GB,343629,,c3
2021-05-07,dp9,pjs548,19.8GB,19.8,0.0198,19.6GB,72877,,aps4
2021-05-07,dp9,gsd548,9.3GB,9.3,0.0093,9.0GB,173426,,
2021-05-07,dp9,sjr548,2.7TB,0.0027,2.7,2.7TB,2843812,,c3
2021-05-07,dp9,vvk548,13.7TB,0.0137,13.7,13.7TB,1496373,,urban
2021-05-07,dp9,xds548,2.1TB,0.0021,2.1,2.1TB,207617,,
2021-05-07,dp9,cit548,2.6TB,0.0026,2.6,2.6TB,217464,,
2021-05-07,dp9,slc548,478.6GB,478.6,0.4786,478.2GB,176805,,c3
2021-05-07,dp9,jrf548,755.1GB,755.1,0.7551,754.6GB,207581,,
2021-05-07,dp9,sss548,66.7GB,66.7,0.0667,66.7GB,5780,,
2021-05-07,dp9,axs548,7.7GB,7.7,0.0077,7.7GB,2993,,
2021-05-07,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2021-05-07,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2021-05-07,dp9,kkp548,465.3GB,465.3,0.4653,465.3GB,513,,
2021-05-07,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-05-07,dp9,nwe548,13.7GB,13.7,0.0136999999999999,13.6GB,45209,,
2021-05-07,dp9,chs548,227.7GB,227.7,0.2276999999999999,227.6GB,59913,,urban
2021-05-07,dp9,yxz548,71.8MB,0.0718,7.18e-05,71.8MB,8,,
2021-05-07,dp9,mxk548,4.1TB,0.0040999999999999,4.1,4.1TB,899502,,aps4
2021-05-07,dp9,fs5892,16.9GB,16.9,0.0169,16.3GB,287955,,
2021-05-07,dp9,as2291,1.3TB,0.0013,1.3,1.3TB,1177338,,notsure
2021-05-07,dp9,jb6931,332.1MB,0.3321,0.0003321,332.1MB,2,,
2021-05-07,dp9,dl9118,23.7GB,23.7,0.0237,23.6GB,25505,,ngms
2021-05-07,dp9,bf7468,4.0kB,4e-06,4e-09,4.0kB,2,,
2021-05-07,dp9,dr8819,73.6GB,73.6,0.0736,72.9GB,348146,,
2021-05-07,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-05-07,dp9,sb0446,152.9GB,152.9,0.1529,152.8GB,7172,,
2021-05-07,dp9,gl7525,394.5MB,0.3945,0.0003945,349.9MB,19839,,
2021-10-13,dp9,mjw548,356.0GB,356.0,0.356,356.0GB,113,,
2021-10-13,dp9,mrd599,10.6GB,10.6,0.0106,10.6GB,175,,admin
2021-10-13,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2021-10-13,dp9,ycx548,2.9TB,0.0029,2.9,2.9TB,355722,,aps4
2021-10-13,dp9,yxm548,1.7TB,0.0017,1.7,1.7TB,158394,,notsure
2021-10-13,dp9,glr548,7.2TB,0.0072,7.2,7.2TB,2818567,,apept
2021-10-13,dp9,cnf599,12.6TB,0.0126,12.6,13.2TB,257488,,urban
2021-10-13,dp9,ljr548,331.3GB,331.3,0.3313,331.0GB,107833,,
2021-10-13,dp9,hhz548,14.6TB,0.0146,14.6,17.0TB,1193265,,notsure
2021-10-13,dp9,zxs548,439.5GB,439.5,0.4395,435.8GB,1196079,,notsure
2021-10-13,dp9,mjn548,1008.0GB,1008.0,1.008,991.3GB,3433593,,
2021-10-13,dp9,jtl548,8.0TB,0.008,8.0,8.0TB,5089301,,c3
2021-10-13,dp9,iib548,2.9TB,0.0029,2.9,2.9TB,3247320,,aps4
2021-10-13,dp9,hqz548,151.1GB,151.1,0.1510999999999999,151.1GB,287,,
2021-10-13,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-10-13,dp9,zhl548,346.4GB,346.4,0.3464,346.1GB,162077,,
2021-10-13,dp9,ixd548,4.3TB,0.0043,4.3,4.3TB,572980,,notsure
2021-10-13,dp9,wml548,2.6TB,0.0026,2.6,2.6TB,366869,,admin
2021-10-13,dp9,bxr548,252.0GB,252.0,0.252,252.0GB,176,,
2021-10-13,dp9,ttl548,139.1GB,139.1,0.1391,137.3GB,343568,,c3
2021-10-13,dp9,pjs548,19.8GB,19.8,0.0198,19.7GB,72895,,aps4
2021-10-13,dp9,gsd548,5.6MB,0.0056,5.6e-06,4.8MB,449,,
2021-10-13,dp9,sjr548,3.0TB,0.003,3.0,3.0TB,2869666,,c3
2021-10-13,dp9,vvk548,17.3TB,0.0173,17.3,17.3TB,1522034,,urban
2021-10-13,dp9,xds548,2.1TB,0.0021,2.1,2.1TB,207617,,
2021-10-13,dp9,cit548,2.6TB,0.0026,2.6,2.6TB,217164,,
2021-10-13,dp9,rad548,24.0kB,2.4e-05,2.4e-08,24.0kB,6,,notsure
2021-10-13,dp9,slc548,557.5GB,557.5,0.5575,557.1GB,197993,,c3
2021-10-13,dp9,jrf548,887.7GB,887.7,0.8877,887.3GB,208309,,
2021-10-13,dp9,mjz548,22.5TB,0.0225,22.5,22.6TB,243481,,g3
2021-10-13,dp9,sss548,65.2GB,65.2,0.0652,66.7GB,5780,,
2021-10-13,dp9,axs548,7.7GB,7.7,0.0077,7.7GB,2993,,
2021-10-13,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2021-10-13,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2021-10-13,dp9,kkp548,465.3GB,465.3,0.4653,465.3GB,513,,
2021-10-13,dp9,crd548,188.1MB,0.1881,0.0001881,182.0MB,3199,,
2021-10-13,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-10-13,dp9,nwe548,14.9GB,14.9,0.0149,15.0GB,69027,,
2021-10-13,dp9,chs548,223.9GB,223.9,0.2239,242.7GB,203529,,urban
2021-10-13,dp9,yxz548,71.8MB,0.0718,7.18e-05,71.8MB,8,,
2021-10-13,dp9,mxk548,5.6TB,0.0056,5.6,5.6TB,1056672,,aps4
2021-10-13,dp9,fs5892,18.6GB,18.6,0.0186,17.7GB,312328,,
2021-10-13,dp9,as2291,5.9TB,0.0059,5.9,5.9TB,2594017,,notsure
2021-10-13,dp9,jb6931,332.1MB,0.3321,0.0003321,332.1MB,2,,
2021-10-13,dp9,dl9118,120.6GB,120.6,0.1206,120.3GB,140458,,ngms
2021-10-13,dp9,bf7468,1.8MB,0.0018,1.8e-06,1.8MB,2,,
2021-10-13,dp9,dr8819,928.6GB,928.6,0.9286,927.9GB,348177,,
2021-10-13,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-10-13,dp9,pcl900,10.1GB,10.1,0.0101,9.8GB,107842,,ngms
2021-10-13,dp9,sb0446,152.9GB,152.9,0.1529,152.8GB,7172,,
2021-10-13,dp9,gl7525,394.5MB,0.3945,0.0003945,349.9MB,19839,,
2020-09-02,dp9,ttl548,96.5GB,96.5,0.0965,94.7GB,343620,,c3
2020-09-02,dp9,wml548,2606GB,2606.0,2.606,2623GB,358753,,admin
2020-09-02,dp9,mjw548,357GB,357.0,0.357,357GB,24301,,
2020-09-02,dp9,ixd548,1573GB,1573.0,1.573,1571GB,502379,,notsure
2020-09-02,dp9,xds548,2193GB,2193.0,2.193,2231GB,207655,,
2020-09-02,dp9,axs548,7915MB,7.915,0.007915,7909MB,2993,,
2020-09-02,dp9,fs5892,11.8TB,0.0118,11.8,13.1TB,399677,,
2020-09-02,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-09-02,dp9,glr548,4892GB,4892.0,4.892,4941GB,1941897,,apept
2020-09-02,dp9,mxk548,7150GB,7150.0,7.15,7366GB,915428,,aps4
2020-09-02,dp9,kkp548,465GB,465.0,0.465,465GB,513,,
2020-09-02,dp9,sss548,65.2GB,65.2,0.0652,66.7GB,5780,,
2020-09-02,dp9,hqz548,151GB,151.0,0.151,151GB,287,,
2020-09-02,dp9,pjs548,40.0GB,40.0,0.04,39.8GB,90725,,aps4
2020-09-02,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-09-02,dp9,ycx548,9428GB,9428.0,9.428,9666GB,3522006,,aps4
2020-09-02,dp9,hhz548,17.8TB,0.0178,17.8,20.8TB,1644563,,notsure
2020-09-02,dp9,mjn548,1007GB,1007.0,1.007,991GB,3329506,,
2020-09-02,dp9,jb6931,332MB,0.332,0.000332,332MB,2,,
2020-09-02,dp9,iib548,3960GB,3960.0,3.96,4552GB,2670502,,aps4
2020-09-02,dp9,as2291,14.5TB,0.0145,14.5,14.5TB,1105869,,notsure
2020-09-02,dp9,jrf548,2126GB,2126.0,2.126,2132GB,333500,,
2020-09-02,dp9,yxm548,1694GB,1694.0,1.694,1733GB,147106,,notsure
2020-09-02,dp9,ljr548,331GB,331.0,0.331,331GB,107830,,
2020-09-02,dp9,jtl548,50.5TB,0.0505,50.5,52.7TB,5433843,,c3
2020-09-02,dp9,zhl548,342GB,342.0,0.342,342GB,160459,,
2020-09-02,dp9,zxs548,405GB,405.0,0.405,402GB,856950,,notsure
2020-09-02,dp9,cit548,3935GB,3935.0,3.935,3934GB,225662,,
2020-09-02,dp9,mrd599,1025MB,1.025,0.001025,1025MB,19,,admin
2020-09-02,dp9,bxr548,367MB,0.367,0.000367,367MB,75,,
2020-09-02,dp9,nwe548,13.6GB,13.6,0.0136,13.7GB,45217,,
2020-09-02,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-09-02,dp9,vvk548,4702GB,4702.0,4.702,4733GB,1492351,,urban
2020-09-02,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2020-09-02,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2020-09-02,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2020-09-02,dp9,gsd548,3253GB,3253.0,3.253,3252GB,425997,,
2020-09-02,dp9,slc548,198GB,198.0,0.198,198GB,132735,,c3
2020-09-02,dp9,cnf599,30.9TB,0.0309,30.9,35.9TB,256593,,urban
2020-09-02,dp9,sjr548,1824GB,1824.0,1.824,1857GB,2113680,,c3
2020-09-02,dp9,chs548,211GB,211.0,0.211,230GB,65080,,urban
2020-09-02,dp9,bf7468,1836kB,0.001836,1.836e-06,1832kB,2,,
2020-09-02,dp9,dr8819,214GB,214.0,0.214,213GB,189479,,
2021-10-22,dp9,mjw548,356.0GB,356.0,0.356,356.0GB,113,,
2021-10-22,dp9,mrd599,10.6GB,10.6,0.0106,10.6GB,175,,admin
2021-10-22,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2021-10-22,dp9,ycx548,2.9TB,0.0029,2.9,2.9TB,355730,,aps4
2021-10-22,dp9,yxm548,1.7TB,0.0017,1.7,1.7TB,158396,,notsure
2021-10-22,dp9,glr548,7.2TB,0.0072,7.2,7.2TB,2820107,,apept
2021-10-22,dp9,cnf599,12.6TB,0.0126,12.6,13.2TB,257504,,urban
2021-10-22,dp9,ljr548,331.3GB,331.3,0.3313,331.0GB,107833,,
2021-10-22,dp9,hhz548,14.6TB,0.0146,14.6,17.0TB,1193265,,notsure
2021-10-22,dp9,zxs548,439.5GB,439.5,0.4395,435.8GB,1196079,,notsure
2021-10-22,dp9,mjn548,1008.0GB,1008.0,1.008,991.3GB,3433925,,
2021-10-22,dp9,jtl548,8.0TB,0.008,8.0,8.1TB,5093884,,c3
2021-10-22,dp9,iib548,2.9TB,0.0029,2.9,2.9TB,3257346,,aps4
2021-10-22,dp9,hqz548,151.1GB,151.1,0.1510999999999999,151.1GB,287,,
2021-10-22,dp9,rmb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-10-22,dp9,zhl548,346.4GB,346.4,0.3464,346.1GB,162077,,
2021-10-22,dp9,ixd548,4.3TB,0.0043,4.3,4.3TB,573157,,notsure
2021-10-22,dp9,wml548,2.6TB,0.0026,2.6,2.6TB,367715,,admin
2021-10-22,dp9,bxr548,252.0GB,252.0,0.252,252.0GB,176,,
2021-10-22,dp9,ttl548,139.1GB,139.1,0.1391,137.3GB,343568,,c3
2021-10-22,dp9,pjs548,19.9GB,19.9,0.0198999999999999,19.7GB,73753,,aps4
2021-10-22,dp9,gsd548,5.6MB,0.0056,5.6e-06,4.8MB,449,,
2021-10-22,dp9,sjr548,3.0TB,0.003,3.0,3.0TB,2893431,,c3
2021-10-22,dp9,vvk548,19.5TB,0.0195,19.5,19.5TB,1522603,,urban
2021-10-22,dp9,xds548,2.1TB,0.0021,2.1,2.1TB,207617,,
2021-10-22,dp9,cit548,2.6TB,0.0026,2.6,2.6TB,217331,,
2021-10-22,dp9,rad548,24.0kB,2.4e-05,2.4e-08,24.0kB,6,,notsure
2021-10-22,dp9,slc548,557.5GB,557.5,0.5575,557.1GB,198000,,c3
2021-10-22,dp9,jrf548,887.7GB,887.7,0.8877,887.3GB,208311,,
2021-10-22,dp9,mjz548,36.9TB,0.0369,36.9,37.0TB,624504,,g3
2021-10-22,dp9,sss548,65.2GB,65.2,0.0652,66.7GB,5780,,
2021-10-22,dp9,axs548,7.7GB,7.7,0.0077,7.7GB,2993,,
2021-10-22,dp9,ffb548,64.0kB,6.4e-05,6.4e-08,64.0kB,16,,
2021-10-22,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2021-10-22,dp9,kkp548,465.3GB,465.3,0.4653,465.3GB,513,,
2021-10-22,dp9,crd548,188.1MB,0.1881,0.0001881,182.0MB,3199,,
2021-10-22,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-10-22,dp9,nwe548,14.9GB,14.9,0.0149,15.0GB,69027,,
2021-10-22,dp9,chs548,223.9GB,223.9,0.2239,242.7GB,203530,,urban
2021-10-22,dp9,yxz548,71.8MB,0.0718,7.18e-05,71.8MB,8,,
2021-10-22,dp9,mxk548,5.6TB,0.0056,5.6,5.6TB,1056861,,aps4
2021-10-22,dp9,fs5892,18.6GB,18.6,0.0186,17.7GB,312328,,
2021-10-22,dp9,as2291,5.9TB,0.0059,5.9,5.9TB,2213614,,notsure
2021-10-22,dp9,jb6931,332.1MB,0.3321,0.0003321,332.1MB,2,,
2021-10-22,dp9,dl9118,164.8GB,164.8,0.1648,164.3GB,263211,,ngms
2021-10-22,dp9,bf7468,1.8MB,0.0018,1.8e-06,1.8MB,2,,
2021-10-22,dp9,dr8819,928.6GB,928.6,0.9286,927.9GB,348177,,
2021-10-22,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2021-10-22,dp9,pcl900,10.1GB,10.1,0.0101,9.8GB,107842,,ngms
2021-10-22,dp9,sb0446,152.9GB,152.9,0.1529,152.8GB,7172,,
2021-10-22,dp9,gl7525,394.5MB,0.3945,0.0003945,349.9MB,19839,,
2020-08-02,dp9,zhl548,342GB,342.0,0.342,342GB,160459,,
2020-08-02,dp9,nt4021,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-08-02,dp9,ljr548,331GB,331.0,0.331,331GB,107830,,
2020-08-02,dp9,ijb548,4.0kB,4e-06,4e-09,4.0kB,1,,
2020-08-02,dp9,nwe548,13.6GB,13.6,0.0136,13.7GB,45217,,
2020-08-02,dp9,ycx548,9428GB,9428.0,9.428,9666GB,3522006,,aps4
2020-08-02,dp9,ixd548,1553GB,1553.0,1.553,1552GB,500887,,notsure
2020-08-02,dp9,jb6931,332MB,0.332,0.000332,332MB,2,,
2020-08-02,dp9,glr548,3164GB,3164.0,3.164,3200GB,1700081,,apept
2020-08-02,dp9,cjb548,67.2GB,67.2,0.0672,67.2GB,29980,,b
2020-08-02,dp9,cit548,3919GB,3919.0,3.919,3919GB,222723,,
2020-08-02,dp9,as2291,1557GB,1557.0,1.557,1553GB,969134,,notsure
2020-08-02,dp9,xds548,2193GB,2193.0,2.193,2231GB,207646,,
2020-08-02,dp9,chs548,211GB,211.0,0.211,230GB,65080,,urban
2020-08-02,dp9,kkp548,465GB,465.0,0.465,465GB,513,,
2020-08-02,dp9,sjr548,1823GB,1823.0,1.823,1856GB,2113654,,c3
2020-08-02,dp9,mjw548,357GB,357.0,0.357,357GB,24301,,
2020-08-02,dp9,dhs548,8.0kB,8e-06,8e-09,8.0kB,2,,
2020-08-02,dp9,hhz548,18.3TB,0.0183,18.3,21.3TB,1644606,,notsure
2020-08-02,dp9,mjn548,1007GB,1007.0,1.007,991GB,3329506,,
2020-08-02,dp9,jtl548,50.5TB,0.0505,50.5,52.6TB,5292710,,c3
2020-08-02,dp9,iib548,4138GB,4138.0,4.138,4730GB,2834468,,aps4
2020-08-02,dp9,ttl548,96.5GB,96.5,0.0965,94.7GB,343620,,c3
2020-08-02,dp9,slc548,198GB,198.0,0.198,198GB,132735,,c3
2020-08-02,dp9,cnf599,30.9TB,0.0309,30.9,35.9TB,256592,,urban
2020-08-02,dp9,wml548,2606GB,2606.0,2.606,2623GB,358512,,admin
2020-08-02,dp9,vvk548,4459GB,4459.0,4.459,4489GB,1490139,,urban
2020-08-02,dp9,dr8819,214GB,214.0,0.214,213GB,188760,,
2020-08-02,dp9,bf7468,1836kB,0.001836,1.836e-06,1832kB,2,,
